抓取時間,是否開放申購,產品名稱,產品代碼,ISIN_CODE,票面利率,到期日,計價幣別,申購參考報價,申購報價日,贖回參考報價,贖回報價日,配息頻率,風險報酬等級,申購資格,走勢圖連結,產品說明書連結
2026-09-25 11:51:23,是,沙烏地阿拉伯王國公債ＶＩＩＩ,A782,XS2747599509,5.750,2054/01/16,USD,94.09,2026/09/24,88.74,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A782,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A782.pdf
2026-09-25 11:51:23,是,寶僑公司債券ＩＩＩ,A783,US742718GL74,4.550,2034/10/24,USD,98.05,2026/09/24,94.85,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A783,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A783.pdf
2026-09-25 11:51:23,是,寶僑公司債券ＩＶ,A784,US742718GK91,4.150,2029/10/24,USD,99.27,2026/09/24,97.47,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A784,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A784.pdf
2026-09-25 11:51:23,是,寶僑公司債券Ｖ,A785,US742718GA10,4.050,2033/01/26,USD,96.14,2026/09/24,93.80,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A785,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A785.pdf
2026-09-25 11:51:23,否,瑞士銀行公司（倫敦）債券ＸＸＶＩ,A786,XS2522918221,7.900,2029/01/15,ZAR,99.62,2026/03/25,98.10,2026/09/23,月,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A786,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A786.pdf
2026-09-25 11:51:23,是,賽默飛世爾科技有限公司債券Ｉ,A787,US883556DA77,5.000,2029/01/31,USD,100.99,2026/09/24,99.45,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A787,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A787.pdf
2026-09-25 11:51:23,是,賽默飛世爾科技有限公司債券ＩＩ,A788,US883556CX89,5.086,2033/08/10,USD,99.74,2026/09/24,96.97,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A788,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A788.pdf
2026-09-25 11:51:23,是,賽默飛世爾科技有限公司債券ＩＩＩ,A789,US883556DB50,5.200,2034/01/31,USD,100.10,2026/09/24,97.17,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A789,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A789.pdf
2026-09-25 11:51:23,是,賽默飛世爾科技有限公司債券ＩＶ,A790,US883556CM25,2.800,2041/10/15,USD,72.22,2026/09/24,68.12,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A790,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A790.pdf
2026-09-25 11:51:23,是,賽默飛世爾科技有限公司債券Ｖ,A791,US883556CY62,5.404,2043/08/10,USD,97.05,2026/09/24,92.44,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A791,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A791.pdf
2026-09-25 11:51:23,是,輝瑞大藥廠公司債券ＩＶ,A792,US717081EC37,4.000,2036/12/15,USD,89.93,2026/09/24,86.91,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A792,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A792.pdf
2026-09-25 11:51:23,是,輝瑞大藥廠公司債券Ｖ,A793,US717081EJ89,4.100,2038/09/15,USD,88.55,2026/09/24,84.98,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A793,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A793.pdf
2026-09-25 11:51:23,是,輝瑞大藥廠公司債券ＶＩ,A794,US717081DK61,4.400,2044/05/15,USD,86.17,2026/09/24,81.49,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A794,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A794.pdf
2026-09-25 11:51:23,是,艾伯維公司債券ＩＩ,A795,US00287YDS54,4.800,2029/03/15,USD,100.29,2026/09/24,98.75,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A795,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A795.pdf
2026-09-25 11:51:23,是,艾伯維公司債券ＩＩＩ,A796,US00287YDT38,4.950,2031/03/15,USD,99.97,2026/09/24,97.78,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A796,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A796.pdf
2026-09-25 11:51:23,是,艾伯維公司債券ＩＶ,A797,US00287YDU01,5.050,2034/03/15,USD,98.48,2026/09/24,96.11,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A797,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A797.pdf
2026-09-25 11:51:23,是,艾伯維公司債券Ｖ,A798,US00287YAR09,4.500,2035/05/14,USD,94.22,2026/09/24,91.45,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A798,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A798.pdf
2026-09-25 11:51:23,是,艾伯維公司債券ＶＩ,A799,US00287YCA55,4.050,2039/11/21,USD,86.01,2026/09/24,82.40,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A799,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A799.pdf
2026-09-25 11:51:23,是,ＭＥＴＡ平台公司債券ＩＸ,A800,US30303M8M79,4.800,2030/05/15,USD,100.13,2026/09/24,97.93,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A800,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A800.pdf
2026-09-25 11:51:23,是,ＭＥＴＡ平台公司債券Ｘ,A801,US30303M8T23,4.550,2031/08/15,USD,97.83,2026/09/24,95.52,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A801,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A801.pdf
2026-09-25 11:51:23,是,ＭＥＴＡ平台公司債券ＸＩ,A802,US30303M8N52,4.950,2033/05/15,USD,97.52,2026/09/24,95.22,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A802,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A802.pdf
2026-09-25 11:51:23,是,ＭＥＴＡ平台公司債券ＸＩＩ,A803,US30303M8U95,4.750,2034/08/15,USD,95.76,2026/09/24,92.67,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A803,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A803.pdf
2026-09-25 11:51:23,是,摩根大通金融有限責任公司Ｉ,A804,XS1449564605,4.620,2039/12/20,USD,93.35,2026/09/24,88.75,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A804,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A804.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＩＩ,A805,XS2958267200,6.750,2044/12/19,USD,85.51,2026/09/24,81.41,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A805,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A805.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券ＶＩＩＩ,A806,XS2814369455,8.500,2039/12/23,USD,87.46,2026/09/24,82.15,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A806,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A806.pdf
2026-09-25 11:51:23,是,瑞士銀行公司（倫敦）債券ＸＸＶＩＩ,A807,XS2879624281,5.000,2040/01/15,USD,97.34,2026/09/24,92.94,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A807,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A807.pdf
2026-09-25 11:51:23,否,新紀元能源資本控股公司債券Ｉ,A808,US65339KDG22,4.850,2028/02/04,USD,100.86,2026/09/16,99.47,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A808,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A808.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券ＩＩ,A809,US65339KCN81,5.000,2030/02/28,USD,100.45,2026/09/24,98.43,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A809,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A809.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券ＩＩＩ,A810,US65339KDK34,5.300,2032/03/15,USD,100.15,2026/09/24,97.86,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A810,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A810.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券ＩＶ,A811,US65339KCJ79,5.000,2032/07/15,USD,98.54,2026/09/24,96.28,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A811,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A811.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券Ｖ,A812,US65339KCP30,5.050,2033/02/28,USD,98.22,2026/09/24,96.00,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A812,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A812.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券ＶＩ,A813,US65339KCU25,5.250,2034/03/15,USD,99.04,2026/09/24,96.30,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A813,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A813.pdf
2026-09-25 11:51:23,是,新紀元能源資本控股公司債券ＶＩＩ,A814,US65339KDL17,5.450,2035/03/15,USD,99.17,2026/09/24,96.42,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A814,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A814.pdf
2026-09-25 11:51:23,否,卡達政府國際綠色債券Ｉ,A815,XS2822506759,4.625,2029/05/29,USD,103.33,2026/03/06,97.88,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A815,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A815.pdf
2026-09-25 11:51:23,否,卡達政府國際綠色債券ＩＩ,A816,XS2822506833,4.750,2034/05/29,USD,106.27,2026/03/06,95.93,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A816,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A816.pdf
2026-09-25 11:51:23,否,卡達政府國際債券ＩＩＩ,A817,XS0468535637,6.400,2040/01/20,USD,118.37,2026/03/06,104.27,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A817,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A817.pdf
2026-09-25 11:51:23,否,卡達政府國際債券ＩＶ,A818,XS0615236188,5.750,2042/01/20,USD,111.86,2026/03/06,97.50,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A818,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A818.pdf
2026-09-25 11:51:23,否,阿聯酋國際政府債券Ｉ,A819,XS2684502623,4.917,2033/09/25,USD,106.65,2026/03/06,96.57,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A819,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A819.pdf
2026-09-25 11:51:23,否,阿聯酋國際政府債券ＩＩ,A820,XS2850662631,4.857,2034/07/02,USD,105.84,2026/03/06,96.13,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A820,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A820.pdf
2026-09-25 11:51:23,否,阿聯酋國際政府債券ＩＩＩ,A821,XS2397083820,2.875,2041/10/19,USD,79.51,2026/03/06,69.16,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A821,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A821.pdf
2026-09-25 11:51:23,是,網飛公司債券Ｉ,A822,USU74079AN15,5.375,2029/11/15,USD,101.63,2026/09/24,99.79,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A822,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A822.pdf
2026-09-25 11:51:23,是,網飛公司債券ＩＩ,A823,USU74079AQ46,4.875,2030/06/15,USD,100.37,2026/09/24,97.79,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A823,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A823.pdf
2026-09-25 11:51:23,是,網飛公司債券ＩＩＩ,A824,US64110LAZ94,4.900,2034/08/15,USD,97.98,2026/09/24,95.10,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A824,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A824.pdf
2026-09-25 11:51:23,是,奇異資融國際融資無限公司債券Ｉ,A826,US36164QNA21,4.418,2035/11/15,USD,93.70,2026/09/24,90.88,2026/09/24,半年,RR5,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A826,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A826.pdf
2026-09-25 11:51:23,是,Ｄ．Ｒ．ＨＯＲＴＯＮ公司債券Ｉ,A827,US23331ABS78,5.000,2034/10/15,USD,96.85,2026/09/24,93.96,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A827,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A827.pdf
2026-09-25 11:51:23,是,南方公司債券Ｉ,A828,US842587DT18,5.700,2034/03/15,USD,101.65,2026/09/24,98.84,2026/09/24,半年,RR3,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A828,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A828.pdf
2026-09-25 11:51:23,是,奇異公司債券ＩＩ,A829,US36962GXZ26,6.750,2032/03/15,USD,108.02,2026/09/24,105.59,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A829,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A829.pdf
2026-09-25 11:51:23,是,奇異公司債券ＩＩＩ,A830,US36962G3P70,5.875,2038/01/14,USD,103.48,2026/09/24,100.23,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A830,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A830.pdf
2026-09-25 11:51:23,是,嬌生公司債券ＶＩＩ,A831,US478160DJ00,4.700,2030/03/01,USD,100.21,2026/09/24,98.56,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A831,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A831.pdf
2026-09-25 11:51:23,是,嬌生公司債券ＶＩＩＩ,A832,US478160DL55,5.000,2035/03/01,USD,100.10,2026/09/24,97.33,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A832,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A832.pdf
2026-09-25 11:51:23,是,微軟公司債券ＩＸ,A833,US594918AD65,5.200,2039/06/01,USD,100.67,2026/09/24,96.61,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A833,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A833.pdf
2026-09-25 11:51:23,是,美林私人有限公司債券ＸＩＩ,A834,XS2938582330,8.500,2040/02/21,AUD,91.12,2026/09/24,85.72,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A834,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A834.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＩＩＩ,A835,XS2820409055,2.700,2029/07/12,CNY,103.97,2026/09/24,101.37,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A835,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A835.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券ＩＸ,A836,XS2688665582,4.500,2029/01/25,AUD,99.30,2026/09/24,96.20,2026/09/24,半年,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A836,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A836.pdf
2026-09-25 11:51:23,否,沙烏地阿拉伯王國公債ＩＸ,A837,XS1791939066,4.500,2040/03/17,USD,102.53,2026/03/06,96.49,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A837,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A837.pdf
2026-09-25 11:51:23,是,波克夏海瑟威能源公司債券Ｉ,A838,US084659AV35,3.700,2030/07/15,USD,96.06,2026/09/24,93.94,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A838,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A838.pdf
2026-09-25 11:51:23,是,波克夏海瑟威能源公司債券ＩＩ,A839,US59562VAM90,6.125,2036/04/01,USD,104.21,2026/09/24,101.08,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A839,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A839.pdf
2026-09-25 11:51:23,是,波克夏海瑟威能源公司債券ＩＩＩ,A840,US59562VAP22,5.950,2037/05/15,USD,103.42,2026/09/24,99.63,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A840,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A840.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券Ｘ,A843,XS2814585407,2.700,2032/03/17,CNY,105.24,2026/09/24,100.63,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A843,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A843.pdf
2026-09-25 11:51:23,否,高盛金融公司國際有限公司債券ＸＩ,A844,XS2814579855,5.200,2040/03/17,AUD,105.37,2025/09/16,88.88,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A844,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A844.pdf
2026-09-25 11:51:23,否,高盛金融公司國際有限公司債券ＸＩＩ,A845,XS2482458671,4.600,2030/03/26,USD,100.28,2026/03/23,95.60,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A845,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A845.pdf
2026-09-25 11:51:23,是,羅氏控股公司債券Ｉ,A846,USU75000CK09,4.909,2031/03/08,USD,100.10,2026/09/24,97.69,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A846,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A846.pdf
2026-09-25 11:51:23,是,羅氏控股公司債券ＩＩ,A847,USU75000CQ78,4.592,2034/09/09,USD,96.56,2026/09/24,93.54,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A847,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A847.pdf
2026-09-25 11:51:23,是,羅氏控股公司債券ＩＩＩ,A848,USU75000CP95,4.203,2029/09/09,USD,98.65,2026/09/24,96.99,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A848,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A848.pdf
2026-09-25 11:51:23,是,杜克能源進展有限責任公司債券Ｉ,A849,US26442UAU88,5.050,2035/03/15,USD,97.56,2026/09/24,94.76,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A849,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A849.pdf
2026-09-25 11:51:23,是,杜克能源進展有限責任公司綠色債券ＩＩ,A850,US26442UAH77,3.450,2029/03/15,USD,97.25,2026/09/24,95.64,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A850,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A850.pdf
2026-09-25 11:51:23,是,萬事達卡公司債券Ｉ,A851,US57636QBC78,4.550,2035/01/15,USD,95.56,2026/09/24,92.70,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A851,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A851.pdf
2026-09-25 11:51:23,是,萬事達卡公司債券ＩＩ,A852,US57636QBB95,4.350,2032/01/15,USD,96.93,2026/09/24,94.66,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A852,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A852.pdf
2026-09-25 11:51:23,是,萬事達卡公司債券ＩＩＩ,A853,US57636QAZ72,4.875,2034/05/09,USD,98.41,2026/09/24,95.54,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A853,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A853.pdf
2026-09-25 11:51:23,是,萬事達卡公司債券ＩＶ,A854,US57636QAW42,4.875,2028/03/09,USD,100.90,2026/09/24,99.70,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A854,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A854.pdf
2026-09-25 11:51:23,是,摩根大通金融有限責任公司ＩＩ,A855,XS1449536900,9.500,2040/03/24,ZAR,107.46,2026/09/24,102.45,2026/09/24,半年,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A855,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A855.pdf
2026-09-25 11:51:23,是,艾伯維公司債券ＶＩＩ,A856,US00287YAV11,4.300,2036/05/14,USD,92.16,2026/09/24,89.14,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A856,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A856.pdf
2026-09-25 11:51:23,是,雀巢資本公司債券Ｉ,A857,USU6408XAM12,4.875,2034/03/12,USD,98.67,2026/09/24,95.63,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A857,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A857.pdf
2026-09-25 11:51:23,是,雀巢資本公司債券ＩＩ,A858,USU6408XAK55,4.650,2029/03/12,USD,100.34,2026/09/24,98.33,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A858,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A858.pdf
2026-09-25 11:51:23,否,高盛金融公司國際有限公司債券ＸＩＩＩ,A859,XS2814195447,10.430,2035/04/30,USD,105.37,2025/09/12,88.81,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A859,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A859.pdf
2026-09-25 11:51:23,是,歐洲投資銀行債券ＸＶＩ,A860,XS2647979181,3.000,2033/07/15,EUR,97.78,2026/09/24,95.77,2026/09/24,年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A860,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A860.pdf
